Column1	Column2
?i??em?aagal	1
?i??em?iijo	1
?i??i	1
?i??i?iije	1
?i?e	7
didi	6
?idi	1
	
?i?i	1512
ðiði	1
?i?i?iire	1
didier	3
?i?iije	1
?i?iiji	1
?i?iiru	1
?i?iwal	1
didiya	1
didiyee	2
?i?iyol	1
?i?ma	1
?i?mal	44
?i?me	2
?i?mel	9
?i?mere	102
?i?mi	1
?i?miri	11
?i?mitat	1
?i?miti	5
?i?mitii	2
?i?mo	65
di?mol	1
?i?mol	25
?i?mu	11
di?o	1
?i?o	314
?i?o?i?o	1
?i?on	17
?i?oy	1
difaade	10
difaango	1
difagol	1
difii	11
difo	1
difol	1
difoo	2
diforaade	1
difoytoo	1
?ifta	1
diftaa	1
diftaa?e	2
diftaade	4
diftaaka	1
diftagol	3
?iftat	1
diftertenoo	1
diftetee?e	1
difti	2
?iftidingol	1
diftii	6
?iftii	2
?iftingol	1
?iftinii	1
diftotoo?e	1
diftule	2
digaali	5
digaango	3
digal	1
digale	1
diganeede	2
diganii	1
digante	1
diganteem	1
digérés	1
digestif	1
digg	3
?igga	3
diggaali	1
?iggaani	2
diggale	1
diggam	1
?iggande	1
diggante	1
digganteem	1
diggantey	1
?iggataa	1
diggdoomu	1
diggi	3
?iggi	8
?iggii	1
?iggina	2
?igginaa	1
?igginaama	1
?igginaani	2
?igginde	4
?iggin?i	1
?iggineede	1
digging	1
?iggingol	1
?iggini	3
?igginii	1
?igginnoo?o	1
diggol	5
diggu	1
?iggu?o	1
digii	1
digiima	1
digisittoo?o	1
digital	4
digitales	1
digitized	1
digle	1
dignes	1
digniral	3
dignire	1
dignité	4
?igo?igo	1
digonoruwol	1
dihal	23
diheriigo	1
dii	18
	
?ii	1940
diiå‹at	1
diiba	1
dii?e	1
diibeede	1
diibirgal	1
diibondira	1
diibondirde	1
diibondireede	1
diibondirgal	1
diibondirgol	1
diiboowo	1
diibude	1
diida	2
diidaa	6
diidaa?i	2
dii?al	2
diidanii	1
diidare	1
dii??o	2
dii?e	2
diidee	1
diidel	3
diidi	17
?ii?i	1
diidira	1
diidirgal	1
diidirinoo	1
diiditaade	1
diidngo	2
diido	1
?ii?o	7
diidol	18
?ii?oo	191
	
?ii-?oo	2
?ii?oon	3
diidori	8
diidorii	9
diidorinoo	60
diidude	1
diifto	2
diigal	1
diigol	1
?iii	2
diiku	1
diila	1
diilaa	1
diilaade	3
diilaa?o	1
diilaande	1
?iilaango	1
?iilde	1
diile	1
?iilere	1
?iilinde	1
diillere	1
diilo	1
diilude	1
?iilude	1
?iim	1
diimaajo	8
?iimita	1
?iimitaade	1
?iimitagol	1
?iimitataa	1
?iimitataako	1
?iimiteede	1
?iimitere	1
?iimiti	1
?iimitol	1
diin	22
	
?iin	499
diina	60
diinaa	1
diinaade	2
diiñaade	2
diinaaji	3
diinaare	1
diiñagol	1
diinam	1
diinanke	1
diinankeejo	1
diinankoo?e	1
diindeere	1
?iin?oon	1
diine	807
diinee	1
diineeji	67
diineek	1
diineem	1
diinele	1
diinemaa	1
diinewu	1
diiney	1
diineyanke	1
diineyankeeri	1
diineyankoo?e	2
diineyankooje	1
diineyankoore	2
diineyankoori	2
diineyankoowo	1
diinga	1
diini	2
diiñii	2
diiñii?i	1
diiñiingo	3
diiniyanke	6
diiniyankoo?e	6
diiniya?ke	1
diiniya?koore	1
diinno	5
diinnunoo?e	1
diiño	11
diiñooji	1
diiñor?e	1
diiñor?i	1
diiñorii-leydi	1
?iins	1
dii?aale	3
dii?aali	2
diir	2
diira	5
diiraali	12
diiraango	12
diirani	6
diiraniino	1
diirde	1
diirdi	1
diir?o	1
diiri	32
diirii	1
diirnde	1
diirngo	2
diiroo	1
diiroowo	1
diirtaade	1
diirtaango	1
diirtagol	1
diirtol	1
diiru	1
diirub	1
diirude	1
diisde	2
diiskuur	2
diisnaade	7
diisnaaki	2
diisnanoo?e	1
diisneede	1
diisnetee?e	19
diisnetee?o	15
diisneteendi	1
diisnii	2
diisnnondiral	1
diisnondira	1
diisnondiraa?o	1
diisnondiraani	3
diisnondiral	72
diisnondir?e	2
diisnondirde	10
diisnondir?o	12
diisnondire	3
diisnondiri	5
diisnondirii	1
diisnondiroo?e	2
diisnondirtee	1
diisnondirtee?e	4
diisnondirtee?o	1
diisnoniral	1
diisnor?e	3
diisnordu	8
diisnotonoo	1
diisnotoo	2
diiso	116
diisondiral	1
diisondirtee?e	1
diisoo	1
diisooji	5
diisotonoo	1
?iitude	1
diiwaa?o	2
diiwaan	692
diiwaan-dow	2
diiwaani	1
diiwaaniyankooje	1
diiwaaniyeewo	1
diiwaanuuji	28
diiwaanyakoore	2
diiwaanyankeewo	2
diiwaanyankooje	4
diiwaanyankoore	6
diiwaaw	2
diiwal	4
diiwan	8
diiwanaagu	2
diiwaniije	4
diiwaniiji	2
diiwaniire	1
diiwaniiwo	2
diiwannuji	1
diiwanoo?i	3
	
diiwanuuji	125
diiwanuunji	1
diiwe	3
diiwere	1
diiwgol	6
diiwi	1
diiwinde	1
diiwnoo?o	1
diiwol	1
diiwooje	2
diiwoowo	1
diiwtaa?i	2
diiwtal	2
diiwtooji	1
diiwtu?e	6
diiwtugol	5
diiwude	1
diiwu?o	1
diiye	11
dijiyee	1
dijjee	2
dijon	1
dikaajo	2
dikal	1
dikel	50
dikk	1
dikkaade	12
dikkal	7
dikkanaade	1
dikkanaaki	1
dikkanii	2
dikkanii?e	1
dikkanii?o	1
dikkantoo	1
dikke	1
dikkee	1
dikkere	1
dikkii	10
dikkii?e	1
dikkii?o	1
dikkiima	3
dikkinaade	1
dikkinaare	1
dikkinagol	1
dikkinii?o	1
dikkinoo?o	1
dikkito	3
dikko	32
dikkondiral	3
dikkondireede	1
dikkondiri	4
dikkondirii	1
dikkoo	2
dikkori	4
dikkuru	1
diko	5
dikoojo	1
diksoneere	1
diktatoor	2
dildi??aagu	1
dileen	1
dilillaaji	2
dilinde	1
dilinoore	1
dilla	11
dillaango	1
dillaani	9
dillaano	1
dillaay	1
dillan	1
dillanaani	1
dillande	1
dillan?e	1
dillani	1
dillannde	3
dillantaa	1
dillata	4
dillataa	5
dillatnoo	6
dillatnoo?i	1
dille	194
dille-henndu	2
dille-leydi	2
dillere	188
dilleremaraabat	1
dilli	16
dillida	1
dillidaa?o	1
dillidaama	1
dillide	1
dillideede	1
dillidi	1
dillidiino	1
dillidinde	1
dillii	23
dillina	1
dillinaa?o	1
dillinaani	2
dillinatnoo	1
dillinde	14
dillin?o	3
dillineede	1
dillingol	2
dillini	10
dillinii	7
dillinnde	1
dillinndu	1
dillinnooji	1
dillinol	1
dillinta	2
dillintaa	1
dillintinoo	1
dilliran	1
dillirde	1
dillirta	1
dilliti	1
?illiwel	1
dillol	1
dilloo?e	7
dillooje	7
dilloore	3
dilloowo	7
dillu	3
dillude	13
dillu?o	1
dillugol	8
dilluno	1
dillunoo?o	1
dilluude	2
dilma	8
dilmaa	2
dilwiir	1
?im	1
dimaa	1
dimaa?i	13
dimaa?o	1
dimaajo	5
dimaas	2
dimal	5
?imal	2
dimanche	1
dimari	2
dimaro	3
dimaska	1
dimat	25
dimbadikoo	1
dimbalante	1
dimbale	1
dimbalee	1
dimbali	1
dimbandikoo	1
dimblante	1
dimbokro	3
dimdaa?o	1
dimdaangal	1
dim?anngal	2
dim?inaa?o	1
dim?in?o	1
dim?ingol	8
dim?inoowo	1
?im?mere	1
dim?o	1
dim?u?e	5
dim?u?i	1
dim?u?o	4
dime	13
dimel	2
dimension	10
dimensions	2
dimi	2
diminik	1
diminna	10
diminué	2
diminuée	1
dimle	29
dimmaade	1
dimmaa?ibargo	1
dimmaakaa	1
dimmaango	1
dimmal	2
	
?immal	18
dimmanaakaa	1
dimmannde	1
dimmba	1
dimmbaade	1
dimmbaa?o	1
dimmbaama	1
dimmbagol	1
dimmbannde	1
dimmbatoo?e	2
dimmbee	8
dimmbeede	1
dimmbeeji	1
dimmbi	1
dimmbina	4
dimmbinaaki	1
dimmbinde	1
dimmbini	1
dimmbo	1
dimmbol	1
dimmbookoroo	2
dimmboto	1
dimmbotoonde	1
dimmbude	1
?imme	2
dimmeede	1
dimmel	1
?immel	1
?immere	33
dimminaade	1
dimmini	1
?immit	4
?immiti	2
?immitii	4
dimmngal	5
dimmo	1
	
?immo	54
dimmol	1
	
?immol	17
dimmoto	1
	
?immu	66
dimmude	1
dimmugol	1
dimndin?i	3
dimndirgal	1
dimndooji	1
dimndoowo	3
dimndu?i	1
dimndu?o	1
dimnetee?o	1
dimngal	25
dimnir?o	1
dimnirgal	1
dimnoowo	1
dimo	68
dimol	3
dimoowo	1
dimoringol	1
dimosini	1
dimraa?o	1
dimrugol	1
dimtagol	2
dimtaro	1
dimti?um	1
dimtingal	1
dimtinoowo	1
?in	12
?inaa?e	2
dinaamo	6
dinaar	3
dinamit	2
dinamitti	1
dinamo	1
?inde	1
dindi	1
ding	4
dinga	1
dingaral	10
dingarel	4
dingere	2
?ingi	1
?inginde	1
dingiraay	2
dingiral	367
dingire	44
dingniral	2
?ingol	1
?ingude	1
?ingu?o	1
dinka	1
dinkaade	1
dinko	2
dinndaani	2
dinndee	1
dinndeeje	5
dinndeere	6
dinndeewi	1
dinndi	7
dinne	2
dinner	1
dinnga	1
dinngaango	1
dinngannde	1
dinngaral	2
dinnge	4
dinngeede	1
dinngere	1
?inngere	1
?inngina	1
dinnginde	1
?innginde	1
?innginirol	1
?innginoowo	1
?innginta	1
dinngiraa	1
dinngiraay	1
dinngiral	44
dinngire	3
dinngol	1
dinngude	1
dinoo?e	2
dinosoor	3
di?	2
di?iral	34
di?ire	2
di?kude	2
dipitee	14
dipiteeji	33
diplomaaji	1
diplomaasi	1
diplomaat	1
dipolom	2
dipolomaaji	4
dipolomaasi	6
dipolomaat	3
dipolomasi	4
dipolomasii	5
dipoloom	6
?ippaani	3
?ippataa	1
dippe	1
dippeere	1
dippitaade	1
dippoowo	1
dippude	1
?ippu?o	5
diraa	15
diraaje	1
diraaji	9
diraango	1
diraani	2
dirabe	1
dirais	1
dirata	2
dirataa	2
dirbinde	1
dirdiiri	1
dire	38
direksion	1
direksiyo?	4
direkteer	4
direkteere	1
direkteeruuji	1
direktooruuji	1
dirham	4
dirhama	1
dirhams	1
diriis	1
diriku	1
dirinde	1
diris	2
dirmi	1
dirmii	1
dirmisil	26
dirmisile	1
dirmoo	1
dirninaama	1
dirol	1
dirons	1
diroowo	1
dirotoo?o	1
dirta	2
dirtee	1
dirtinaa	2
dirtinaa?e	1
dirtinaama	3
dirtinana	2
dirtinanooma	1
dirtinde	12
dirtineede	2
dirtingol	20
dirtini	1
dirtinii	5
dirtininiino	1
dirtiniri	1
dirtintaake	1
dirtiwam	1
dirtu	1
dirtude	7
dirtugol	1
dirtule	2
dirude	1
disa	2
?isa	1
?isaa	2
disaade	1
disaaki	1
disaare	1
disagol	1
?isan	1
?isana	1
?isan?e	2
?isanii	1
?isde	2
?iselaaji	2
?isi	2
disilasiyon	1
?isitinde	1
diskiiji	1
diskuraaji	1
diskuur	47
diskuuraaji	3
disnetee?o	2
disolison	1
disondira	1
disondirde	1
disondireede	1
disondirgol	1
disondirinde	1
dispaaseer	2
dispaaseeruuji	1
?istagol	1
?istana	2
?istugol	3
?isude	1
ditaa	2
ditak	1
dite	6
diwa	8
diwaa	3
diwaaji	1
diwaal	1
diwaali	1
diwaan	58
diwaande	1
diwaani	9
diwaaniyankeewu	1
diwaaniyankooji	7
diwaano	1
diwaay	1
diwal	6
diwaliyee	1
diwan	1
diwangal	1
diwanii	2
diwaniije	1
diwannde	1
diwanuuji	25
diwat	3
diwataa	11
diwataake	2
diwawayloo	8
diw?e	5
diwde	34
diwdi	3
diw?i	8
diwdii	2
diwdiwnude	2
diw?o	3
diwe	2
diwel	1
diweldiwel	1
diwen	1
diwgol	7
diwi	20
diwii	19
diwinde	1
diwirde	3
diwir-de	2
diwirgal	1
diwisiyo?	1
diwisiyo?aaji	1
diwkinaade	2
diwle	1
diwlin	1
diwnata	2
diwnere	1
diwngo	2
diwngol	1
diwni	2
diwnii	1
diwninde	1
diwnol	1
diwnoo?e	4
diwnoore	1
diwnoowo	5
diwnude	4
diwnude-?e	2
diwnugol	1
diwo	9
diwol	1
diwoo?e	2
diwooje	160
diwooji	5
diwoowa	1
diwoowo	11
diwotaako	1
diwra	1
diwrata	1
diwrol	1
diwrude	1
diwru?e	2
diwrudu	1
diwta	2
diwtaade	1
diwtaama	3
diwtaangel	1
diwtaani	1
diwtagol	1
diwtee	2
diwteede	3
diwti	8
diwtii	12
diwtikintoo?e	2
diwtina	1
diwtinde	1
diwtineede	1
diwto	1
diwtooru	1
diwtotoo?o	1
diwtotoondu	1
diwtoyde	1
diwtude	15
diwtu?e	5
diwtu?o	2
diwtugol	1
diwude	1
diwwii	1
dixneuf	2
?iya	10
diyaala	1
diyaarihim	1
diyak	1
diyaw	1
diyawara	1
diyawo	1
di?de	1
diye	6
diyejel	1
di?ere	1
di?i	1
di?ii	7
di?ol	1
diyoseesi	1
di?ude	1
diyum	1
di??a	1
di??e	128
di??ere	1
di??i	1
di??ii	3
di??inde	1
di??ingol	1
di??ino	1
di??iyankaagal	1
di??ol	1
di??ude	1
di??udi	1
?mngal	2
?ng1	1
?ng2	1
?noo	1
	
?o	4175
dobaade	2
do?aale	2
?obanndiraa?e	1
do??e	6
dobboode	1
dobbu	1
dobbude	1
dobeede	1
dobere	1
dobiima	4
dobiire	1
dobinde	1
do?indtoo?o	2
dobirde	1
dobirgal	1
dobol	1
dobondiraandu	1
dobondiral	1
dobondirde	1
dobondirgol	1
dobondirinde	1
dobondirol	1
doboode	1
doboto	1
dobotoo?e	1
do?toowo	5
dobude	1
docatal	2
doccal	1
docci	1
doccina	1
doccinde	1
doccineede	1
doccingol	1
docclannda	2
doccude	1
docktoor	1
docotal	1
docotte	13
doda	1
dodaade	1
?o?aango	1
dodagol	1
?o?ake	1
?o?annde	1
dodds	1
dodeede	1
do?el	3
dodow	1
dofeejo	1
dofeel	1
dofereejo	1
dofereere	1
dofi?i	1
dofi?inde	1
dofol	1
?ofta	3
?oftaade	6
?oftaare	5
?oftal	8
?oftataa	1
?ofte	3
?oftee	1
?ofteede	1
?ofti	1
?oftii	9
?oftii?o	2
?oftiima	2
?ofto	2
?oftoo	2
?oftoo?e	3
?oftoowo	3
doftordu	2
?oftorgu	2
?oftotaako	2
?oftotoo	3
?oftowol	1
?oftu	1
?oftude	12
?oftunoo	1
?oftunoo?e	2
?oftunoo?o	1
doga	43
dogaani	6
dogal	1
dogan	2
dogana	1
dogan?e	1
dogande	6
dogani	3
dogannduñci	1
dogannoo	3
dogannoo?e	1
dogat	3
dogata	33
dogataa	9
dogatno	2
dogatnoo	1
dogatnoo?e	3
dog?e	6
dogda	4
dogde	58
dogdii	3
dog?o	4
dogdogna	1
dogdu	36
dogdude	2
doge	24
dogee	8
dogetenoo?e	1
dogga	1
doggande	1
doggani	1
doggere	2
doggi	31
doggidinde	1
dogginde	1
doggineede	1
dogginere	1
doggingol	1
doggini	1
dogginirde	1
dogginir?i	1
dogginirdu	1
dogginirgal	1
dogginirgel	1
dogginirgol	1
dogginoowo	1
doggirde	1
doggitaade	1
doggo	5
doggol	126
doggooru	1
doggoowo	1
doggoowol	1
doggude	1
doggu?o	1
doggudu	1
doggugol	1
dogguru	1
dogi	44
dogii	10
dogiino	1
dogir?e	1
dogiri	1
dogiroowo	3
dogna	5
dognaa	2
dognaani	1
dognantaa	1
dognata	2
dognatnoo?o	1
dogni	1
dognii	1
dogniraa	1
dognir?e	3
dognireede	1
dognirgal	6
dognoo	1
dognoo?e	17
dognoo?o	2
dognoongu	1
dognoowo	20
dognude	8
dognugol	13
dogo	2
dogol	2
dogon	6
dogondoutchi	1
dogo?	5
dogoo	2
dogoo?e	4
dogooje	3
dogooji	4
dogoore	1
dogooru	3
dogoowo	13
dograta	1
dogru	1
dogrude	3
dogs	1
dogtanta	1
dogtooji	2
dogu	1
dogude	1
dogugol	1
doha	2
dohaa	4
dohaango	1
dohoowo	1
dohotoo?o	1
?ohtetee?i	2
dohude	1
?ojja	1
?ojjaa	2
?ojjaani	4
?ojjere	1
?ojji	2
?ojjii	2
?ojjina	2
?ojjinde	1
?ojjintaa	1
?ojjo	7
?ojjooje	1
?ojjoowo	1
?ojjude	1
dokde	1
dokimaa	6
dokimaaji	1
dokimanteer	1
dokimanteeruuji	1
dokkaa	4
dokkaa?e	7
dokkaa?i	3
dokkaa?o	21
dokkaama	2
dokkal	54
dokkande	1
dokkanoo?e	2
dokkanoo?i	1
dokkanoo?o	4
dokke	29
dokkeer	2
dokkeeru	1
dokkeeruuji	1
dokkere	1
?okkere	2
dokketee?e	4
dokketee?o	3
?okki?de	1
?okki?i	1
?okki?inde	1
?okki?ini	2
dokkiima	1
dokkimenteer	1
dokkimenteeruuji	1
?okkin?inde	1
dokkiraa?e	1
dokkiraa?i	1
dokkiraa?o	1
dokkiranoo?e	1
dokkir?o	1
dokkirgol	44
dokkirnoo?o	1
dokkirtee?e	1
dokkirteengal	1
dokkitaa?e	1
dokkit?o	1
dokkitgol	37
dokkitoowo	4
dokko	5
?okko	8
dokkol	3
dokkondranoodo	2
dokkoode	1
dokkooji	1
dokkoowo	7
dokkorde	2
dokkore	1
dokkoree?e	2
dokkowal	1
?okku	1
dokkub	1
dokkude	1
?okkude	1
dokku?i	1
dokku?o	30
dokkugol	22
dokkungal	2
dokkunoo?o	1
doknatnoo	1
doknoo?e	1
doknoowo	2
dokoor	2
dokotoro	1
dokta	2
dokteree?e	2
doktoor	156
doktooram	1
doktor	2
doktora	1
doktoraa	25
doktoraagal	4
doktoraaji	2
doktoree?e	40
dola	3
dolaa	8
dolaa?e	1
dolaaka	1
dolaama	1
dolaande	7
dolaani	1
dolaar	120
dolaruuji	6
dolateendu	2
dolde	9
dol?o	4
doldol?e	1
doleances	3
doletee?e	1
dolgol	5
doli	3
dolirgol	6
dollaangal	1
dollars	9
dolle	1
dollokeeji	1
dollokeji	1
dollokke	1
dollokkel	1
dolloo	1
dollu?i	2
dolnaade	1
dolngo	4
dolnii?o	1
dolnorde	2
dolokkaaji	6
dolokke	8
dolotaako	1
?om?aa	1
?om?aa?e	8
?om?aa?o	1
?om?aama	1
?om?at	1
?om?eede	3
?om?etee	2
?om?i	5
?om?ii	6
?om?inde	1
?om?inii'en	1
?om?intina	1
?om?intinaama	1
?om?intinde	1
?om?intinta	1
?om?ita	2
?omditi	1
?om?iti	2
?om?itina	1
?om?itinde	1
?om?itin?o	1
?om?itineede	1
?om?ube	1
?om?u?e	4
?om?ude	1
?om?u?o	2
?om?unoo	2
domeen	2
domen	6
dominik	11
dominique	5
domino	1
?omka	30
dommbaa	2
domre	3
domreyal	1
?on	64
donaa	2
donaa?e	3
donaa?i	26
donaa?iyanke	1
donaa?o	1
donaaji	1
donald	2
donan?i	1
donanngol	1
donanoo?i	2
donatee?i	1
don?o	2
dondonnguwal	1
done	6
doñel	1
doner	2
donetee?i	1
doneteengol	1
dong	2
donga	1
dongay	1
donges	1
dongo	2
dongudonguwal	1
donkaa?i	2
donkaa?o	1
donkal	1
donkanaa?o	2
donkeejo	1
donkinoowo	1
donkit?o	1
donkol	1
donku?o	8
donkundi	1
donn	2
donna	2
donnaa?o	1
donnaay	35
donnaaynaa?e	3
donnant	2
donnde	8
donndii?o	1
donndirgal	1
donndorgal	1
donndotoo?o	1
donne	13
donné	11
donnée	3
données	20
donngal	32
donngol	2
donngorowal	1
donnoo?o	1
donnugol	1
don?ngal	1
dono	47
donol	1
donondiral	1
donoo	1
donoowo	1
donsaade	1
donsagol	1
donsanke	1
donsol	1
donsooru	1
donsoraade	1
donsorde	1
donsordu	1
donsowaade	1
don't	1
dontale	1
dontinal	6
dontin?e	3
dontu?o	7
donu?o	1
don?aade	1
don?e	1
don?ere	1
don?i	1
don?inde	1
don?ude	1
do?	11
do?al	4
do?e	2
do?kaa?e	1
do?ku?e	1
do?ku?i	1
do?ku?o	1
do?le	2
do?ngal	9
do?o	1
do?re	68
	
?oo	1796
doo?a	1
doo?aa?e	1
doo?aa?e	4
doo?aa?i	1
doo?aaka	1
doo?aama	1
doo?aande	2
doobaaye	1
doobagaaru	1
doobal	1
doo?anoongal	1
doobe	3
doo?e	1
doo?eede	2
doo?ere	1
doo?iree	1
doo?ngo	2
doo?ol	1
doo?oowo	1
doobu	1
doo?ude	1
doobudoobuuje	1
?oodde	1
?oode	1
?oo?e	8
?oo?ee	1
doodi	1
?oo?ii	3
doodso	1
?oof	1
?oofa	9
?oofaa	3
?oofaade	1
?oofaaki	1
?oofagol	1
?oofande	1
?oofaneede	1
?oofde	6
doof?ugol	2
?oofe	1
?oofee	1
?oofeede	2
?oofete	1
?oofgol	2
?oofi	3
?oofidinde	1
?oofiima	2
?oofirde	1
?oofirgal	1
?oofo	2
doofol?e	3
doofole	2
doofollo	1
doofolo	2
doofoolo	1
?oofoowo	1
?ooforaaki	2
?oofotoo?e	1
?oofotooka	1
?ooftaade	54
?ooftaa?e	1
?ooftaaka	6
?ooftaake	1
?ooftaaki	14
?ooftaare	11
?ooftagol	27
?ooftanii?o	1
?ooftanooki	1
?oofte	1
?ooftee	1
?oofteede	10
?ooftetenoo?e	1
?oofti?aa	1
?oofti?o	1
?ooftii	18
?ooftii?e	4
?ooftii?o	12
?ooftiima	11
?ooftiingu	1
?ooftinoo	2
?ooftinooma	2
?oofto	8
?oofto-?aa	1
?oofto?on	2
?ooftogol	1
?ooftondiral	1
?ooftoo	7
?ooftotaako	1
?ooftoto	1
?ooftotoo	10
?ooftotoo?i	1
?oofude	1
?oofugol	1
doogaajo	1
?oogel	1
?ooje	3
dookaani	1
dookanaa	2
dook?e	4
dook?e	7
dook?i	2
dook?o	1
dooke	1
dookgol	1
dooki	14
?ooki	3
dooknde	1
dooknoo?e	1
dooko	1
dookol	1
dookoo?e	4
dookoowo	1
dookotoo?o	1
dookuyi	1
doolal	1
dool?aa?o	1
dool?eede	1
dool?iimo	1
dool?inaa?o	1
dool?inaakaa	1
dool?inde	1
dool?ineede	1
dool?iniimo	1
dool?iniraama	1
dool?inoowo	1
dool?inta	1
dool?ita	1
dool?itaade	1
dool?iteede	1
dool?ol	1
dooldooliijo	6
dool?oowo	1
dool?ude	1
doole	774
dooleeje	1
dooleejo	1
dooleel	1
dooleem	1
dooleere	1
dooleeru	1
dooley	1
dooleyal	1
dooli	10
doolinngaaji	2
doolinnge	2
dooli??aaji	3
doolna	1
doolne	2
doolni	11
doolnii	1
doolniraani	1
doolnude	61
doolnu?e	13
doolnu?i	10
doolnu?o	3
doolnugol	2
doolnunde	4
doolnundi	1
doolnundu	2
doolnungal	2
doolnungo	3
doolnunoo?e	2
doolol	2
dooltinde	1
doom	4
?oom	1
?ooma	1
doomaade	1
doomaa?o	1
doomaande	1
doomam	1
doomande	1
doombal	1
doombel	6
doombi	13
doombru	3
doomburu	4
doombuuru	1
doomeede	1
doomi	2
?oomi	1
doomii?e	2
doominde	1
?oominde	1
?oomingol	1
?oominol	1
?oomintinaa?o	1
?oomintinde	1
?oomintineede	1
doomirdu	1
doomnetee?o	1
doomnude	1
doomol	1
?oomol	1
doomoowo	1
doomru	3
?oomtii	1
?oomtira	1
doomtoraa?e	1
doomtoraade	1
?oomtugol	2
doomu	2
doomub	1
doomude	1
?oomude	1
?oomu?o	1
doomugol	1
?oomundi	1
?oomundu	1
?oomungu	1
doon	6
	
?oon	2333
doonadi	1
doondi	1
doondii?e	8
doondii?i	1
doondii?o	6
doondingal	1
doondinoo?o	1
?oon?oon	1
doondotoo?e	1
doondotoo?i	1
doondotoo?o	2
doondu	8
doondunaa?e	1
doongo	2
dooñkat	1
?oonn	2
dooñoo	12
doonoon	1
doonte	1
doontele	1
doonul	1
doonye	1
doonyeejo	1
doonyeere	1
doonyorgal	1
doorde	2
doore	5
dooree	1
doori	7
doorii	2
dooriijo	1
doornde	2
doornoo	1
dooro	210
doortata	1
doortiima	1
doorumaaji	2
doorumaaru	2
doorumaji	1
doos	10
doos?e	298
doos?eleydiije	1
doos?eyankeewa	1
doos?eya?kooje	1
doosgal	134
doosi	1
doosinde	1
doosiye	1
doosiyee	60
doosiyeeji	7
doosiyeji	1
dooso	1
doosoowo	1
dootu	1
dootul	1
doowde	1
?oowki	1
?oowkinde	1
doownude	1
?oowoowo	3
?oowtaare	2
dooyaade	1
?ooyene	26
?ooyenne	1
dooygal	1
dooyle	1
?ooynortoo	1
dooyo	4
doo?ooje	1
?oppinaade	1
doppitaade	1
?oppitaade	1
doppitagol	1
dorbaade	1
dorbagol	1
?or?e	1
dorbil	1
dorbitaade	1
dorbo	1
dorbordu	1
dorborgal	1
dorbotoo?o	1
?oreet?oreet	1
?oret?oret	1
dorgaade	1
dorgake	1
dorginde	1
dorgoore	1
dori	1
dorli	3
dorobil	1
dorog	110
dorogaaji	3
dorogii?o	1
dorogo	1
dorogueye	1
doronaaji	1
doronel	2
doroogo	1
doroon	1
dorothée	4
dortoir	1
dortuwaaruuji	1
dorwa	1
dorwaade	1
dorweede	1
dorwel	1
dorwere	1
dorwereyel	1
dorwi?i	1
dorwi?inde	1
dorwirgal	1
dorwitaade	1
dorwitinde	1
dorwitorde	1
dorwol	1
dorwude	1
dor?aa?e	2
dor?e-dor?e	2
?osaade	1
?osaango	1
?osaani-on	1
dosages	1
?osagol	1
?osannde	1
dosde	1
?osoo?e	1
?osre	2
dossier	3
?osude	1
?osugol	1
dotaanaa	1
dote	14
dotem	1
dotent	1
doter	2
dotta	2
dottaa	12
dottaa?e	4
dottaaka	4
dottanaa	5
dottanaa?i	1
dottanaa?o	1
dottanaande	1
dottande	1
dottangal	5
dottani	2
dottannde	1
dottanoo?i	1
dottanoongol	2
dottantee	1
dottata	3
dottatnoo	1
dotte	1
dottere	5
dotti	6
dottii	1
dottiino	1
dottiraa	3
dottirde	1
dottirgal	1
dottiri	1
dottooje	3
dottooji	2
dottor?e	1
dottowel	1
dottu	2
dottude	11
dottugol	6
dottungal	1
dottunoo?o	2
dow	1804
?owa	9
?owaa	2
?owaade	1
?owaani	1
?owande	2
?owan?o	1
?owanooji	1
?owata	11
?owatno	2
	
?owatnoo	4
?owatnoo?o	1
?owat-noo?o	2
?owatnoondu	1
?ow?e	8
dowdaakal	1
?owde	24
dow?e	2
?owde-ndi	2
?owde-on	1
?owdi	1
?ow?o	3
?owee	2
?oweede	6
dowel	3
?oweteengal	1
?owgol	23
dowgoonga	1
?owgu	18
?owi	24
?owii	2
?owiino	2
?owiraa	1
?owirde	2
?owir?e	2
?owir?o	1
?owiree	1
?owirgol	2
	
?owirgu	2
?owiri	1
?owirta	1
?owirtee?i	1
dowla	576
dowlaaji	297
dowlaajidentu?i	3
dowlaani	1
dowla?um	1
dowlangenndi	3
dowlin	1
dowlin?e	2
dowlinde	3
dowlineede	1
dowlinoo?e	1
dowlir?e	1
dowlir?o	4
dowliri	4
dowlu?e	5
dowlude	13
dowlu?e	2
dowlu?o	6
dowlugol	3
dowlungol	1
dowlunoo	1
dowlunoo?e	1
dowlunoo?o	1
down	15
?owngo	5
?owngol	1
downgu	7
?owngu	53
?ownoo	4
?ownoo?o	1
?owodaade	1
?owol	2
?owoo?e	5
?owoo?e	1
?owooje	3
?owooji	3
?owoore	1
dowoowo	2
	
?owoowo	24
?owoowu	8
?owowol	3
?owowoo	1
?owra	1
?owraa	1
?owrataa	1
dowre	3
?owreede	2
?owretee	1
?owreteende	1
?owretenoo	6
dowri	86
dowriije	7
dowriiji	1
dowriyankoo?e	3
dowriyankooji	3
dowriya?koo	1
dowriya?koo?e	1
dowrooje	12
?owroowo	1
dowrowal	16
dowrow?e	3
dowrowe	23
dowrowel	1
dowrowi	9
dowrowo	55
dowrowol	3
